160926,1900
160926,2000
160926,2100
160926,2200
160926,2300
160927,0000
160927,0100
160927,0200
160927,0300
160927,0400
160927,0500
160927,0600
160927,0700
160927,0800
160927,0900
160927,1000
160927,1100
160927,1200
160927,1300
160927,1400
160927,1500
160927,1600
160927,1700
160927,1800
160927,1900
160927,2000
160927,2100
160927,2200
160927,2300
160928,0000
160928,0100
160928,0200
160928,0300
160928,0400
160928,0500
160928,0600
160928,0700
160928,0800
160928,0900
160928,1000
160928,1100
160928,1200
160928,1300
160928,1400
160928,1500
160928,1600
160928,1700
160928,1800
160928,1900
160928,2000
160928,2100
160928,2200
160928,2300
160929,0000
160929,0100
160929,0200
160929,0300
160929,0400
160929,0500
160929,0600
160929,0700
160929,0800
160929,0900
160929,1000
160929,1100
160929,1200
160929,1300
160929,1400
160929,1500
160929,1600
160929,1700
160929,1800
160929,1900
160929,2000
160929,2100
160929,2200
160929,2300
160930,0000
160930,0100
160930,0200
160930,0300
160930,0400
160930,0500
160930,0600
160930,0700
160930,0800
160930,0900
160930,1000
160930,1100
160930,1200
160930,1300
160930,1400
160930,1500
160930,1600
160930,1700
160930,1800
160930,1900
160930,2000
160930,2100
160930,2200
160930,2300
161001,0000
161001,0100
161001,0200
161001,0300
161001,0400
161001,0500
161001,0600
161001,0700
161001,0800
161001,0900
161001,1000
161001,1100
161001,1200
161001,1300
161001,1400
161001,1500
161001,1600
161001,1700
161001,1800
161001,1900
161001,2000
161001,2100
161001,2200
161001,2300
161002,0000
161002,0100
161002,0200
161002,0300
161002,0400
161002,0500
161002,0600
161002,0700
161002,0800
161002,0900
161002,1000
161002,1100
161002,1200
161002,1300
161002,1400
161002,1500
161002,1600
161002,1700
161002,1800
161002,1900
161002,2000
161002,2100
161002,2200
161002,2300
161003,0000
161003,0100
161003,0200
161003,0300
161003,0400
161003,0500
161003,0600
161003,0700
161003,0800
161003,0900
161003,1000
161003,1100
161003,1200
161003,1300
161003,1400
161003,1500
161003,1600
161003,1700
161003,1800
161003,1900
161003,2000
161003,2100
161003,2200
161003,2300
161004,0000
161004,0100
161004,0200
161004,0300
161004,0400
161004,0500
161004,0600
161004,0700
161004,0800
161004,0900
161004,1000
161004,1100
161004,1200
161004,1300
161004,1400
161004,1500
161004,1600
161004,1700
161004,1800
161004,1900
161004,2000
161004,2100
161004,2200
161004,2300
161005,0000
161005,0100
161005,0200
161005,0300
161005,0400
161005,0500
161005,0600
161005,0700
161005,0800
161005,0900
161005,1000
161005,1100
161005,1200
161005,1300
161005,1400
161005,1500
161005,1600
161005,1700
161005,1800
161005,1900
161005,2000
161005,2100
161005,2200
161005,2300
161006,0000
161006,0100
161006,0200
161006,0300
161006,0400
161006,0500
161006,0600
161006,0700
161006,0800
161006,0900
161006,1000
161006,1100
161006,1200
161006,1300
161006,1400
161006,1500
161006,1600
161006,1700
161006,1800
161006,1900
161006,2000
161006,2100
161006,2200
161006,2300
161007,0000
161007,0100
161007,0200
161007,0300
161007,0400
161007,0500
161007,0600
161007,0700
161007,0800
161007,0900
161007,1000
161007,1100
161007,1200
161007,1300
161007,1400
161007,1500
161007,1600
161007,1700
161007,1800
161007,1900
161007,2000
161007,2100
161007,2200
161007,2300
161008,0000
161008,0100
161008,0200
161008,0300
161008,0400
161008,0500
161008,0600
161008,0700
161008,0800
161008,0900
161008,1000
161008,1100
161008,1200
161008,1300
161008,1400
161008,1500
161008,1600
161008,1700
161008,1800
161008,1900
161008,2000
161008,2100
161008,2200
161008,2300
161009,0000
161009,0100
161009,0200
161009,0300
161009,0400
161009,0500
161009,0600
161009,0700
161009,0800
161009,0900
161009,1000
161009,1100
161009,1200
161009,1300
161009,1400
161009,1500
161009,1600
161009,1700
161009,1800
161009,1900
161009,2000
161009,2100
161009,2200
161009,2300
161010,0000
161010,0100
161010,0200
161010,0300
161010,0400
161010,0500
161010,0600
161010,0700
161010,0800
161010,0900
161010,1000
161010,1100
161010,1200
161010,1300
161010,1400
161010,1500
161010,1600
161010,1700
161010,1800
161010,1900
161010,2000
161010,2100
161010,2200
161010,2300
161011,0000
161011,0100
161011,0200
161011,0300
161011,0400
161011,0500
161011,0600
161011,0700
161011,0800
161011,0900
161011,1000
161011,1100
161011,1200
161011,1300
161011,1400
161011,1500
161011,1600
161011,1700
161011,1800
161011,1900
161011,2000
161011,2100
161011,2200
161011,2300
161012,0000
161012,0100
161012,0200
161012,0300
161012,0400
161012,0500
161012,0600
161012,0700
161012,0800
161012,0900
161012,1000
161012,1100
161012,1200
161012,1300
161012,1400
161012,1500
161012,1600
161012,1700
161012,1800
161012,1900
161012,2000
161012,2100
161012,2200
161012,2300
161013,0000
161013,0100
161013,0200
161013,0300
161013,0400
161013,0500
161013,0600
161013,0700
161013,0800
161013,0900
161013,1000
161013,1100
161013,1200
161013,1300
161013,1400
161013,1500
161013,1600
161013,1700
161013,1800
161013,1900
161013,2000
161013,2100
161013,2200
161013,2300
161014,0000
161014,0100
161014,0200
161014,0300
161014,0400
161014,0500
161014,0600
161014,0700
161014,0800
161014,0900
161014,1000
161014,1100
161014,1200
161014,1300
161014,1400
161014,1500
161014,1600
161014,1700
161014,1800
161014,1900
161014,2000
161014,2100
161014,2200
